,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,3.1948089599609375e-05,3.838539123535156e-05,3.123283386230469e-05,3.504753112792969e-05,3.337860107421875e-05,4.172325134277344e-05,4.5299530029296875e-05,7.677078247070312e-05,6.914138793945312e-05,6.508827209472656e-05,8.106231689453125e-05,8.0108642578125e-05,8.869171142578125e-05,9.965896606445312e-05,0.0004200935363769531,0.0005884170532226562,0.0006575584411621094,0.0005991458892822266,0.0006880760192871094,0.0007231235504150391,0.0007519721984863281,0.0008492469787597656,0.0008373260498046875,0.0009579658508300781,0.0011246204376220703,0.0010204315185546875
1,6.651878356933594e-05,0.00018024444580078125,9.655952453613281e-05,9.608268737792969e-05,0.00013256072998046875,0.0001423358917236328,0.00015974044799804688,0.00016617774963378906,0.00018525123596191406,0.0002129077911376953,0.0002620220184326172,0.0003006458282470703,0.0003018379211425781,0.0003349781036376953,0.0016956329345703125,0.001893758773803711,0.0019156932830810547,0.0022737979888916016,0.0023255348205566406,0.0024046897888183594,0.002716064453125,0.0027551651000976562,0.003236055374145508,0.003373384475708008,0.0037338733673095703,0.0038115978240966797
