,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,3.36766242980957e-05,4.093348979949951e-05,4.83393669128418e-05,0.00014768540859222412,0.0006235688924789429,0.001281455159187317,0.002924889326095581,0.00359170138835907,0.022636398673057556,0.05968350172042847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.622472286224365e-05,1.2308359146118164e-05,1.9371509552001953e-05,2.5779008865356445e-05,0.003827393054962158,4.805624485015869e-05,9.019672870635986e-05,4.1291117668151855e-05,3.732740879058838e-05,0.0007061511278152466,6.535649299621582e-05,8.675456047058105e-05,6.586313247680664e-05,5.842745304107666e-05,4.6506524085998535e-05,5.751848220825195e-05,7.510185241699219e-05,6.552040576934814e-05,0.0001175999641418457,0.19478879868984222,0.00017760694026947021,0.00011228024959564209,0.00011485815048217773,0.00010389089584350586,0.0001402348279953003,0.00018380582332611084,0.00026817619800567627,0.000718429684638977,0.00019273161888122559,0.004330277442932129,0.00038868188858032227,0.00017248094081878662,0.00017529726028442383,0.0002088695764541626,0.00020171701908111572,0.00022147595882415771,0.00021663308143615723,0.00030490756034851074,0.0005523413419723511,0.000759616494178772
